Participant	Version	ID	Word	Identification	RT	Novelty	Figure	Reg_num	Pattern	Sentence	StimLen	WordLen	Freq	Score	C_S1	C_S2
P002	A	061	corpulence	N	2.2	Source	Metaphor	5.518518518518518	P16	Elles ont sélectionné des mannequins de corpulence moyenne.	59	10	16.0	3.935644	abstract	nan
P002	A	062	sveltesse	Y	2.901	Source	Metaphor	5.518518518518518	P16	Cette longue robe souligne parfaitement la sveltesse de sa silhouette.	70	9	21.0	3.935644	abstract	nan
P002	A	063	humidité	N	2.089	Source	Metaphor	5.518518518518518	P16	On peut observer des traces d'humidité sur tous les murs de la maison.	70	8	12.0	3.935644	abstract	nan
P002	A	064	chevalet	N	4.564	Source	Metonymy	3.0	P21	Un tableau est posé sur un chevalet au centre de la pièce.	58	8	16.0	3.159204	concrete	nan
P002	A	065	chaudière	N	5.101	Source	Metonymy	3.0	P21	Ils ont fait installer une chaudière à bois dans le garage.	59	9	15.0	3.159204	concrete	nan
P002	A	066	parcmètre	N	1.801	Source	Metonymy	3.0	P21	Il a remis de l'argent dans le parcmètre après trois heures.	60	9	20.0	3.159204	concrete	nan
P002	A	067	photocopieuse	N	1.901	Source	Metonymy	3.0	P21	Un individu mal intentionné a volé la photocopieuse de l'école hier soir.	73	13	17.0	3.159204	concrete	nan
P002	A	068	jambe	N	2.1	Source	Metonymy	3.5555555555555554	P23	Les médecins déconseillent de s'asseoir les jambes croisées.	60	5	11.0	3.588517	concrete	nan
P002	A	069	doigt	N	2.701	Source	Metonymy	3.5555555555555554	P23	Les enfants ont laissé des grosses traces de doigts sur la vitre.	65	5	11.0	3.588517	concrete	nan
P002	A	070	poignet	N	2.201	Source	Metonymy	3.5555555555555554	P23	Elle s'est cassé le poignet gauche au cours de sa première leçon de ski.	72	7	13.0	3.588517	concrete	nan
P002	A	071	savoir	N	2.901	Source	Metonymy	3.1481481481481484	P22	Ces découvertes récentes remettent en question le savoir actuel.	64	6	8.0	4.419048	abstract	nan
P002	A	072	laïcité	N	1.901	Source	Metonymy	3.1481481481481484	P22	La question de la laïcité occupe une grande place dans les débats actuels.	74	7	13.0	4.419048	abstract	nan
P002	A	073	ivresse	N	2.395	Source	Metonymy	3.1481481481481484	P22	L'homme a été interpellé en état d'ivresse par la police municipale.	68	7	14.0	4.419048	abstract	nan
P002	A	074	fougue	N	2.476	Source	Metonymy	3.1481481481481484	P22	Ce comédien a gardé dans son jeu une fougue d'adolescent.	57	6	14.0	4.419048	abstract	nan
P002	A	075	ablation	N	2.401	Source	Metonymy	5.481481481481482	P26	Elle a dû subir une ablation du rein en décembre dernier.	57	8	15.0	4.649746	abstract	nan
P002	A	076	perquisition	N	1.501	Source	Metonymy	5.481481481481482	P26	Les dernières perquisitions ont lieu au domicile du suspect.	60	12	14.0	4.649746	abstract	nan
P002	A	077	broyage	N	2.201	Source	Metonymy	5.481481481481482	P26	Cette huile grecque est issue d'un broyage traditionnel des olives.	67	7	16.0	4.649746	abstract	nan
P002	A	078	serviabilité	N	5.175	Source	Metonymy	4.333333333333333	P24	Tout le personnel est d'une serviabilité exceptionnelle.	56	12	19.0	5.423077	abstract	nan
P002	A	079	clémence	N	2.801	Source	Metonymy	4.333333333333333	P24	Avant les délibérations, l'accusé a imploré la clémence des jurés.	66	8	15.0	5.423077	abstract	nan
P002	A	080	sexisme	N	3.201	Source	Metonymy	4.333333333333333	P24	La plupart des femmes déclarent avoir fait l'objet de sexisme au travail.	73	7	16.0	5.423077	abstract	nan
P002	A	081	arrogance	N	5.301	Source	Metonymy	4.333333333333333	P24	Ces dirigeants ont longtemps fait preuve d'une arrogance inouïe.	64	9	14.0	5.423077	abstract	nan
P002	A	082	levure	N	3.287	Source	Metonymy	4.62962962962963	P25	Pour la pâte, il faut de la levure, de la farine, de l'eau et un peu de rhum.	77	6	15.0	4.214286	concrete	nan
P002	A	083	lait	N	2.701	Source	Metonymy	4.62962962962963	P25	Les vaches produisent moins de lait depuis quelques semaines.	61	4	11.0	4.214286	concrete	nan
P002	A	084	beurre	N	2.501	Source	Metonymy	4.62962962962963	P25	Il a oublié d'acheter du beurre et du jus de fruit au supermarché.	66	6	12.0	4.214286	concrete	nan
P002	A	90004	chaton	NA	NA	Distractor	Metaphor	nan	nan	Il a écrit des chatons mélancoliques adressés à sa compagne.	60	6	nan	nan	concrete	abstract
P002	A	90005	ciseau	NA	NA	Distractor	Metaphor	nan	nan	En repensant au plan de sa dissertation, un ciseau lui est soudain venu.	72	6	nan	nan	concrete	abstract
P002	A	90006	gouttière	NA	NA	Distractor	Metaphor	nan	nan	Il s'est malencontreusement coupé la gouttière en se rasant ce matin.	69	9	nan	nan	concrete	concrete
P002	A	90007	chauffage	NA	NA	Distractor	Metaphor	nan	nan	Sa soeur lui a offert un chauffage en laine rouge pour Noël.	60	9	nan	nan	concrete	concrete
P002	A	90008	frontière	NA	NA	Distractor	Metaphor	nan	nan	Le musicien a composé une frontière pour cordes très peu rythmée.	65	9	nan	nan	concrete	abstract
P002	A	90009	plume	NA	NA	Distractor	Metaphor	nan	nan	Il chuchote des petites plumes à l'oreille de sa grand-mère.	60	5	nan	nan	concrete	abstract
P002	A	90010	bibelot	N	3.093	Distractor	Metaphor	nan	nan	Elles se sont raconté deux ou trois bibelots avant de rentrer chez elles.	73	7	nan	nan	concrete	abstract
P002	A	90011	bazooka	N	3.167	Distractor	Metaphor	nan	nan	Après avoir bu quatre bazookas, il était complètement ivre.	59	7	nan	nan	concrete	concrete
P002	A	90012	accélération	N	3.401	Distractor	Metonymy	nan	nan	J'ai fabriqué une accélération pour améliorer l'écoulement de l'eau.	68	12	nan	nan	abstract	concrete
P002	A	90013	température	Y	2.162	Distractor	Metonymy	nan	nan	Le médecin a posé une température sur le muscle pour qu'il se détende.	70	11	nan	nan	abstract	concrete
P002	A	90014	adhérence	N	3.473	Distractor	Metonymy	nan	nan	On a utilisé des adhérences en plastique pour accrocher nos affiches.	69	9	nan	nan	abstract	concrete
P002	A	90015	cérémonie	N	2.401	Distractor	Metonymy	nan	nan	Il a fait son discours devant une cérémonie très âgée.	54	9	nan	nan	abstract	concrete
P002	A	90016	contradiction	Y	5.363	Distractor	Metonymy	nan	nan	Hier, la contradiction s'est réunie pour faire passer des entretiens.	69	13	nan	nan	abstract	concrete
P002	A	90017	ongle	N	3.301	Distractor	Metonymy	nan	nan	Il faut environ cinq ongles de fil pour recoudre un bouton.	59	5	nan	nan	concrete	abstract
P002	A	90018	nez	N	4.162	Distractor	Metonymy	nan	nan	Le panneau était à trois nez de son visage, mais il ne l'a pas vu.	66	3	nan	nan	concrete	abstract
P002	A	90019	cou	Y	3.101	Distractor	Metonymy	nan	nan	Il s'est tricoté une écharpe longue de trois cous pour l'hiver.	63	3	nan	nan	concrete	abstract
P003	B	001	majordome	N	3.804	Novel	Metaphor	2.5925925925925926	P12	Ils ont acheté un majordome équipé de micros pour aider leur mère.	66	9	17.0	3.398058	concrete	concrete
P003	B	002	pompier	Y	2.022	Novel	Metaphor	2.5925925925925926	P12	J'ai ouvert le four et le pompier du plafond s'est mis à sonner.	64	7	17.0	3.398058	concrete	concrete
P003	B	003	acrobate	Y	3.003	Novel	Metaphor	2.5925925925925926	P12	Elle a pris l'acrobate le plus long pour nettoyer les vitres du haut.	69	8	14.0	3.398058	concrete	concrete
P003	B	004	cacahuète	N	3.966	Novel	Metaphor	2.4814814814814814	P11	Il a étalé une cacahuète de cirage sur chaque chaussure.	56	9	18.0	4.028708	concrete	abstract
P003	B	005	cerise	N	2.742	Novel	Metaphor	2.4814814814814814	P11	Le réparateur a mis une cerise de graisse sur la chaîne du vélo.	64	6	14.0	4.028708	concrete	abstract
P003	B	006	datte	Y	1.979	Novel	Metaphor	2.4814814814814814	P11	L'esthéticienne a appliqué une datte de cire chaude sur la peau de sa cliente.	78	5	18.0	4.028708	concrete	abstract
P003	B	007	pastèque	Y	3.283	Novel	Metaphor	2.4814814814814814	P11	Le paysan transporte des pastèques de fumier dans sa brouette.	62	8	17.0	4.028708	concrete	abstract
P003	B	008	éboulis	Y	4.733	Novel	Metaphor	2.6666666666666665	P13	Au restaurant, j'ai pris un éboulis flambé au rhum pour le dessert.	67	7	12.0	4.173913	concrete	concrete
P003	B	009	fougère	Y	3.818	Novel	Metaphor	2.6666666666666665	P13	La recette des fougères est longue et difficile à réaliser.	59	7	16.0	4.173913	concrete	concrete
P003	B	010	colline	Y	3.355	Novel	Metaphor	2.6666666666666665	P13	Au goûter, il a mangé une colline à la crème en une seule bouchée.	66	7	17.0	4.173913	concrete	concrete
P003	B	011	cyclone	Y	5.15	Novel	Metaphor	4.407407407407407	P14	Je dois affronter un cyclone de problèmes apparemment insolubles.	65	7	17.0	5.487685	abstract	abstract
P003	B	012	blizzard	Y	2.032	Novel	Metaphor	4.407407407407407	P14	Elle est à nouveau tourmentée par un blizzard de doutes.	56	8	17.0	5.487685	abstract	abstract
P003	B	013	bourrasque	N	3.076	Novel	Metaphor	4.407407407407407	P14	À l'ouverture, une bourrasque de visiteurs s'est engouffrée dans le musée.	74	10	13.0	5.487685	abstract	abstract
P003	B	014	orage	N	4.078	Novel	Metaphor	4.407407407407407	P14	Le projet gouvernemental a donné lieu à un orage de contestations.	66	5	13.0	5.487685	abstract	abstract
P003	B	015	épaule	N	2.55	Novel	Metaphor	4.592592592592593	P15	Il a remplacé l'épaule du porte-manteau qui était cassée.	57	6	12.0	4.382775	concrete	concrete
P003	B	016	cheveu	Y	2.068	Novel	Metaphor	4.592592592592593	P15	À la fin de la journée, les cheveux de la serpillière étaient noirs de crasse.	78	6	11.0	4.382775	concrete	concrete
P003	B	017	tempe	Y	3.775	Novel	Metaphor	4.592592592592593	P15	Il a examiné longuement les tempes sculptées de la vieille horloge. 	67	5	16.0	4.382775	concrete	concrete
P003	B	018	corpulence	Y	2.979	Novel	Metaphor	5.518518518518518	P16	Ils ont été très séduits par la corpulence de cette idéologie.	62	10	16.0	3.935644	abstract	abstract
P003	B	019	sveltesse	Y	5.439	Novel	Metaphor	5.518518518518518	P16	Personne n'avait imaginé chez cet homme une telle sveltesse d'esprit.	69	9	16.0	3.935644	abstract	abstract
P003	B	020	humidité	Y	2.079	Novel	Metaphor	5.518518518518518	P16	Au dîner, l'humidité de ses propos a mis tout le monde mal à l'aise.	68	8	21.0	3.935644	abstract	abstract
P003	B	021	insalubrité	Y	4.888	Novel	Metaphor	5.518518518518518	P16	D'après ses collègues, sa mentalité est d'une insalubrité inquiétante.	70	11	12.0	3.935644	abstract	abstract
P003	B	022	parcmètre	N	5.214	Novel	Metonymy	3.0	P21	Au sous-sol, un agent balaie le parcmètre jonché d'ordures.	59	9	16.0	3.159204	concrete	concrete
P003	B	023	photocopieuse	Y	3.068	Novel	Metonymy	3.0	P21	Deux ouvriers ont rénové le plafond de la photocopieuse le mois dernier.	72	13	15.0	3.159204	concrete	concrete
P003	B	024	chevalet	Y	4.883	Novel	Metonymy	3.0	P21	Il a frappé à la porte du chevalet où le peintre l'attendait.	61	8	20.0	3.159204	concrete	concrete
P003	B	025	chaudière	N	3.385	Novel	Metonymy	3.0	P21	On étend le linge dans la chaudière à côté des conserves.	57	9	17.0	3.159204	concrete	concrete
P003	B	026	doigt	N	2.899	Novel	Metonymy	3.5555555555555554	P23	Il y a des auditions régulières pour les doigts les plus doués.	63	5	11.0	3.588517	concrete	concrete
P003	B	027	poignet	N	2.343	Novel	Metonymy	3.5555555555555554	P23	Le peintre a recruté un poignet minutieux pour l'aider à finir sa toile.	72	7	11.0	3.588517	concrete	concrete
P003	B	028	jambe	N	3.551	Novel	Metonymy	3.5555555555555554	P23	On cherche des jambes motivées pour aller porter ce message.	60	5	13.0	3.588517	concrete	concrete
P003	B	029	ivresse	N	6.397	Novel	Metonymy	3.1481481481481484	P22	Tous les soirs, l'ivresse s'insulte bruyamment à la sortie des bars.	68	7	8.0	4.419048	abstract	concrete
P003	B	030	laïcité	N	5.627	Novel	Metonymy	3.1481481481481484	P22	Les politiciens s'adressent à la laïcité, encore majoritaire dans le pays.	74	7	13.0	4.419048	abstract	concrete
P003	B	031	fougue	N	6.163	Novel	Metonymy	3.1481481481481484	P22	À la sonnerie, la fougue du collège se disperse en courant.	59	6	14.0	4.419048	abstract	concrete
P003	B	032	savoir	Y	5.277	Novel	Metonymy	3.1481481481481484	P22	Ils ont invité le savoir du pays à s'exprimer sur cette question.	65	6	14.0	4.419048	abstract	concrete
P003	B	033	ablation	N	2.787	Novel	Metonymy	5.481481481481482	P26	Le chirurgien a déposé l'ablation sur la table d'opération.	59	8	15.0	4.649746	abstract	concrete
P003	B	034	broyage	N	2.661	Novel	Metonymy	5.481481481481482	P26	Ces farines animales contiennent des broyages d'origine inconnue.	65	7	14.0	4.649746	abstract	concrete
P003	B	035	perquisition	N	3.218	Novel	Metonymy	5.481481481481482	P26	Elle a rangé les perquisitions dans des sachets hermétiques.	60	12	16.0	4.649746	abstract	concrete
P003	B	036	arrogance	Y	4.048	Novel	Metonymy	4.333333333333333	P24	Il y a eu de nombreuses arrogances au cours du débat électoral.	63	9	19.0	5.423077	abstract	abstract
P003	B	037	serviabilité	N	2.898	Novel	Metonymy	4.333333333333333	P24	Ses nombreuses serviabilités ont été appréciées de tous.	56	12	15.0	5.423077	abstract	abstract
P003	B	038	sexisme	N	4.501	Novel	Metonymy	4.333333333333333	P24	Dans ce service, les sexismes à l'égard des infirmières sont très fréquents.	76	7	16.0	5.423077	abstract	abstract
P003	B	039	clémence	N	3.888	Novel	Metonymy	4.333333333333333	P24	Il a bénéficié de clémences répétées de la part de ses supérieurs.	66	8	14.0	5.423077	abstract	abstract
P003	B	040	levure	N	4.378	Novel	Metonymy	4.62962962962963	P25	La recette indique de mettre seulement la moitié d'une levure dans le cake.	75	6	15.0	4.214286	concrete	concrete
P003	B	041	lait	N	1.745	Novel	Metonymy	4.62962962962963	P25	Le matin, je bois toujours un lait avant de partir au travail.	62	4	11.0	4.214286	concrete	concrete
P003	B	042	beurre	N	4.513	Novel	Metonymy	4.62962962962963	P25	Il a incorporé tout un beurre dans la pâte du gâteau au chocolat.	65	6	12.0	4.214286	concrete	concrete
P003	B	043	mentor	N	3.402	Source	Metaphor	2.5925925925925926	P12	Recommandé par son mentor, il a facilement trouvé un poste dans l'entreprise.	77	6	17.0	3.398058	concrete	nan
P003	B	044	vigile	N	3.308	Source	Metaphor	2.5925925925925926	P12	Il travaille comme vigile dans ce magasin depuis une dizaine d'années.	70	6	14.0	3.398058	concrete	nan
P003	B	045	troubadour	N	2.426	Source	Metaphor	2.5925925925925926	P12	Ce petit livre raconte la vie des troubadours au douzième siècle.	65	10	16.0	3.398058	concrete	nan
P003	B	046	barman	N	3.176	Source	Metaphor	2.5925925925925926	P12	Ce cocktail a été inventé par le jeune barman de l'hôtel.	57	6	15.0	3.398058	concrete	nan
P003	B	047	orange	N	1.858	Source	Metaphor	2.4814814814814814	P11	Le petit garçon vend des oranges et des clémentines aux passants.	65	6	12.0	4.028708	concrete	nan
P003	B	048	pistache	N	2.541	Source	Metaphor	2.4814814814814814	P11	Pour l'apéritif, j'ai pris des pistaches et des chips au paprika.	65	8	13.0	4.028708	concrete	nan
P003	B	049	olive	N	4.442	Source	Metaphor	2.4814814814814814	P11	J'ai mis une très bonne huile d'olive dans la sauce à salade.	61	5	18.0	4.028708	concrete	nan
P003	B	050	chrysalide	N	2.185	Source	Metaphor	2.6666666666666665	P13	Un magnifique papillon est sorti de la chrysalide en quelques jours à peine.	76	10	18.0	4.173913	concrete	nan
P003	B	051	dune	N	6.087	Source	Metaphor	2.6666666666666665	P13	Ils font de la moto dans les dunes au bout de la plage.	55	4	10.0	4.173913	concrete	nan
P003	B	052	banquise	N	2.417	Source	Metaphor	2.6666666666666665	P13	Malheureusement, la banquise fond beaucoup plus vite que prévu.	63	8	15.0	4.173913	concrete	nan
P003	B	053	falaise	N	3.062	Source	Metaphor	2.6666666666666665	P13	Ce groupe de sportifs escalade des falaises dangereuses.	56	7	14.0	4.173913	concrete	nan
P003	B	054	typhon	N	2.859	Source	Metaphor	4.407407407407407	P14	Ils sont privés d'eau potable depuis le dernier typhon sur l'île.	65	6	15.0	5.487685	concrete	nan
P003	B	055	séisme	N	4.437	Source	Metaphor	4.407407407407407	P14	Tous ces séismes peuvent être dus au changement climatique.	59	6	16.0	5.487685	concrete	nan
P003	B	056	mistral	N	3.615	Source	Metaphor	4.407407407407407	P14	Depuis quelques jours, il y a un très fort mistral sur la plaine.	65	7	11.0	5.487685	concrete	nan
P003	B	057	moustache	N	2.129	Source	Metaphor	4.592592592592593	P15	Mon collègue de bureau s'est rasé la moustache hier.	60	9	11.0	4.382775	concrete	nan
P003	B	058	trachée	N	2.371	Source	Metaphor	4.592592592592593	P15	Le chirurgien a dû pratiquer une opération de la trachée en urgence.	68	7	15.0	4.382775	concrete	nan
P003	B	059	genou	N	1.8	Source	Metaphor	4.592592592592593	P15	Elle a gardé sa fille sur ses genoux pendant tout le repas.	59	5	17.0	4.382775	concrete	nan
P003	B	060	paupière	N	3.766	Source	Metaphor	4.592592592592593	P15	Elle a soulevé sa paupière pour enlever une poussière qui la gênait.	68	8	15.0	4.382775	concrete	nan
P003	B	061	obésité	N	3.319	Source	Metaphor	5.518518518518518	P16	L'insomnie et l'obésité favorisent plusieurs maladies.	54	7	13.0	3.935644	abstract	nan
P003	B	062	étanchéité	N	1.736	Source	Metaphor	5.518518518518518	P16	Nous avons détecté un problème d'étanchéité de la porte.	56	10	14.0	3.935644	abstract	nan
P003	B	063	fluorescence	N	2.14	Source	Metaphor	5.518518518518518	P16	Même les experts sont surpris par la fluorescence de ce produit.	64	12	15.0	3.935644	abstract	nan
P003	B	064	babyfoot	N	2.974	Source	Metonymy	3.0	P21	Toute la famille a fait des parties de babyfoot pendant les vacances d'été.	75	8	15.0	3.159204	concrete	nan
P003	B	065	congélateur	N	2.201	Source	Metonymy	3.0	P21	Nous avons installé un nouveau congélateur dans la cave aujourd'hui.	68	11	15.0	3.159204	concrete	nan
P003	B	066	micro-ondes	N	5.779	Source	Metonymy	3.0	P21	J'ai réchauffé un plat végétarien au micro-ondes pour le repas de midi.	71	11	20.0	3.159204	concrete	nan
P003	B	067	sourcil	N	2.516	Source	Metonymy	3.5555555555555554	P23	Il a froncé les sourcils en entendant leurs commentaires.	57	7	15.0	3.588517	concrete	nan
P003	B	068	gorge	N	2.204	Source	Metonymy	3.5555555555555554	P23	J'ai finalement trouvé des pastilles pour la gorge à la pharmacie du coin.	74	5	13.0	3.588517	concrete	nan
P003	B	069	poing	N	2.105	Source	Metonymy	3.5555555555555554	P23	Pendant la discussion, le procureur a tapé du poing sur la table.	65	5	14.0	3.588517	concrete	nan
